outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,6.636939035024065,5.791003873835028,7.4828741962131025
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,6.631513342949406,5.744810711868258,7.518215974030554
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,6.626122513395867,5.695334097001493,7.556910929790241
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,6.620766546363448,5.642575860050498,7.5989572326763986
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,6.615445441852152,5.586549355152807,7.644341528551496
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,6.610159199861975,5.5272799163204,7.693038483403551
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,6.60490782039292,5.464793000200659,7.74502264058518
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,6.599691303444986,5.399128650033867,7.800253956856104
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,6.594509649018171,5.330318734570088,7.858700563466254
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,6.589362857112479,5.2584108697470375,7.920314844477921
offset,ClockTime,base,REML,offset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,6.584250927727907,5.183431669566808,7.985070185889006
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,18,6.337687154746969,4.5172461423456785,8.15812816714826
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,19,6.362258010538451,4.6339691307532505,8.090546890323651
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,20,6.38613110998102,4.747065349199394,8.025196870762645
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,21,6.4093064530746755,4.856492247654804,7.962120658494547
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,22,6.431784039819419,4.962216219292252,7.901351860346587
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,23,6.45356387021525,5.06419439928579,7.84293334114471
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,24,6.474645944262167,5.162382789861294,7.78690909866304
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,25,6.495030261960172,5.256718808902475,7.733341715017868
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,26,6.514716823309263,5.3471510240371805,7.682282622581346
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,27,6.533705628309444,5.433598270556954,7.633812986061934
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,28,6.55199667696071,5.516004881612359,7.5879884723090605
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,29,6.569589969263063,5.594280925806476,7.54489901271965
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,30,6.586485505216503,5.668334296087222,7.504636714345784
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,31,6.6026832848210315,5.738078052469692,7.467288517172371
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,32,6.618183308076646,5.803417349730113,7.432949266423179
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,33,6.632985574983349,5.86426360226955,7.401707547697147
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,34,6.647090085541137,5.920519856392773,7.373660314689501
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,35,6.660496839750014,5.972121607198917,7.34887207230111
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,36,6.673205837609978,6.0190027669087725,7.327408908311184
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,37,6.685217079121029,6.061161373084998,7.309272785157059
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,38,6.696530564283166,6.098606043124897,7.294455085441435
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,39,6.7071462930963905,6.131419336039542,7.282873250153239
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,40,6.717064265560703,6.159722547984794,7.274405983136612
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,41,6.726284481676102,6.183725170736562,7.268843792615643
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,42,6.734806941442589,6.203669522630902,7.2659443602542755
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,43,6.742631644860162,6.219865233679829,7.265398056040495
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,44,6.749758591928823,6.232645233793154,7.266871950064492
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,45,6.756187782648571,6.242380713658451,7.26999485163869
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,46,6.761919217019406,6.249431547719832,7.27440688631898
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,47,6.766952895041328,6.25415636901459,7.279749421068066
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,48,6.771288816714337,6.25688500868237,7.285692624746304
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,49,6.774926982038434,6.2579181588771355,7.291935805199733
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,50,6.777867391013618,6.257516086501418,7.298218695525817
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,51,6.780110043639888,6.2558958827375815,7.304324204542194
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,52,6.781654939917246,6.253232426327204,7.310077453507287
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,53,6.782502079845691,6.249655833161394,7.315348326529988
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,54,6.782651463425223,6.245253596464331,7.320049330386115
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,55,6.782103090655842,6.240069969591803,7.324136211719881
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,56,6.780856961537549,6.23411537605701,7.327598547018089
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,57,6.778913076070342,6.227353963862217,7.330472188278468
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,58,6.776271434254224,6.219726029858729,7.332816838649719
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,59,6.772932036089191,6.2111178943297745,7.334746177848608
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,60,6.768894881575246,6.201403500247848,7.336386262902645
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,61,6.764159970712388,6.190410723488455,7.337909217936321
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,62,6.758727303500619,6.177958213233079,7.339496393768159
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,63,6.752596879939935,6.163814191838601,7.341379568041268
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,64,6.745768700030339,6.147750679315045,7.343786720745632
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,65,6.738242763771829,6.129523644489863,7.346961883053796
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,66,6.730019071164407,6.108867968346802,7.351170173982013
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,67,6.721097622208073,6.085542119438067,7.356653124978079
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,68,6.711478416902825,6.059277818253148,7.363679015552502
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,69,6.7011614552486645,6.029855448685117,7.372467461812212
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,70,6.69014673724559,5.997050813343565,7.383242661147616
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,71,6.678434262893605,5.960690898207019,7.396177627580191
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,72,6.666024032192706,5.920594936927252,7.411453127458159
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,73,6.652916045142893,5.876648715584094,7.429183374701693
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,74,6.639110301744169,5.828742055091391,7.449478548396947
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,6.6246068019965305,5.776813599088363,7.472400004904698
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,6.609405545899981,5.720812088199222,7.49799900360074
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,6.5935065334545175,5.660713397003021,7.526299669906014
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,6.576909764660141,5.596506761242472,7.55731276807781
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,6.559615239516852,5.528210525704777,7.591019953328926
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,6.54162295802465,5.455839683197906,7.627406232851394
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,6.5229329201835355,5.379422176362923,7.666443664004148
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,6.503545125993508,5.298986526059836,7.70810372592718
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,6.4834595754545665,5.214578288770706,7.752340862138427
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,6.462676268566715,5.126231286033968,7.799121251099462
offset,ClockTime,dst,REML,offset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,6.441195205329948,5.033983995593051,7.848406415066845
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,18,-0.7808518738519845,-2.0925243811081815,0.5308206334042125
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,19,-0.7568186199601612,-2.000003843615259,0.48636660369493634
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,20,-0.7333542936379935,-1.9103090624899273,0.4436004752139402
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,21,-0.7104588948854815,-1.82347018081479,0.4025523910438269
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,22,-0.6881324237026252,-1.7395212824204056,0.36325643501515525
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,23,-0.6663748800894245,-1.6585009120432397,0.32575115186439074
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,24,-0.6451862640458795,-1.580452660168301,0.29008013207654215
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,25,-0.62456657557199,-1.505425660175481,0.2562925090315009
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,26,-0.6045158146677563,-1.4334749062286436,0.22444327689313115
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,27,-0.5850339813331783,-1.3646618030546618,0.1945938403883053
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,28,-0.5661210755682559,-1.2990541299922491,0.1668119788557375
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,29,-0.5477770973729891,-1.2367257588291714,0.1411715640831931
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,30,-0.5300020467473779,-1.1777558586251913,0.1177517651304355
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,31,-0.5127959236914225,-1.1222272141192051,0.0966353667363603
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,32,-0.49615872820512263,-1.0702234181373471,0.07790596172710218
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,33,-0.48009046028847846,-1.0218247260912363,0.0616438055142795
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,34,-0.46459111994149,-0.9771020970111496,0.04791985712816943
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,35,-0.4496607071641571,-0.9361097152363512,0.03678830090803681
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,36,-0.4352992219564799,-0.898876045298756,0.02827760138579616
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,37,-0.4215066643184584,-0.8653942380188651,0.02238090938194825
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,38,-0.40828303425009255,-0.8356132208957983,0.01904715239561311
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,39,-0.3956283317513823,-0.8094309465957472,0.01817428309298269
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,40,-0.3835425568223277,-0.7866917855845375,0.01960667193988208
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,41,-0.3720257094629288,-0.7671887787174565,0.02313735979159886
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,42,-0.36107778967318555,-0.7506713224450334,0.02851574309866228
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,43,-0.3506987974530979,-0.7368568168055885,0.03545922189939266
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,44,-0.34088873280266596,-0.7254451158018389,0.04366765019650692
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,45,-0.3316475957218897,-0.7161331684177792,0.05283797697399978
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,46,-0.32297538621076904,-0.7086279933056487,0.06267722088411065
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,47,-0.31487210426930407,-0.7026574263920533,0.07291321785344523
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,48,-0.3073377498974947,-0.6979773238095932,0.0833018240146039
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,49,-0.300372323095341,-0.6943762822291206,0.0936316360384386
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,50,-0.293975823862843,-0.6916778157330981,0.10372616800741212
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,51,-0.2881482522000006,-0.6897406615934991,0.11344415719349782
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,52,-0.2828896081068139,-0.6884584084288023,0.12267919221517454
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,53,-0.27819989158328284,-0.6877579722793608,0.1313581891127951
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,54,-0.27407910262940743,-0.6875983813341778,0.13944017607536296
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,55,-0.2705272412451877,-0.6879689912152753,0.14691450872489997
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,56,-0.2675443074306236,-0.6888882591625571,0.15379964430131
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,57,-0.2651303011857151,-0.6904022862349057,0.1601416838634755
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,58,-0.2632852225104623,-0.6925836688230114,0.16601322380208672
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,59,-0.2620090714048652,-0.6955299431023794,0.17151180029264906
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,60,-0.2613018478689237,-0.6993623799888106,0.1767586842509632
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,61,-0.26116355190263785,-0.704223847386862,0.18189674358158625
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,62,-0.2615941835060077,-0.7102766798648614,0.1870883128528459
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,63,-0.2625937426790332,-0.7176994173128652,0.19251193195479888
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,64,-0.2641622294217143,-0.7266832175278355,0.1983587586844069
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,65,-0.2662996437340511,-0.7374273129796949,0.20482802551159268
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,66,-0.26900598561604355,-0.7501337070140934,0.21212173578200633
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,67,-0.27228125506769163,-0.7650017688310886,0.2204392586957053
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,68,-0.2761254520889954,-0.7822226549474578,0.22997175076946696
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,69,-0.2805385766799548,-0.8019738207062639,0.24089666734635432
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,70,-0.28552062884056983,-0.8244148471820434,0.2533735895009037
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,71,-0.2910716085708406,-0.8496839655487757,0.2675407484070945
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,72,-0.2971915158707669,-0.8778960150480717,0.2835129833065379
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,73,-0.30388035074034897,-0.9091419966986952,0.3013812952179971
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,74,-0.3111381131795866,-0.9434896618798458,0.3212134355206726
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,-0.31896480318848,-0.980985451722011,0.34305584534505107
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,-0.3273604207670289,-1.0216567308263929,0.36693588929233506
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,-0.3363249659152336,-1.065514880552949,0.3928649487224819
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,-0.34585843863309385,-1.1125581502508033,0.4208412729846156
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,-0.3559608389206098,-1.1627746581585725,0.45085298031735255
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,-0.36663216677778143,-1.2161449200873191,0.4828805865317563
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,-0.3778724222046087,-1.2726441306408685,0.516899286231651
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,-0.3896816052010917,-1.3322440794588053,0.5528808690566218
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,-0.40205971576723015,-1.394914568642074,0.5907951371076139
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,-0.4150067539030244,-1.460624736734773,0.6306112289287242
onset,ClockTime,base,REML,onset_poly_interact_04_5_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,-0.42852271960847427,-1.5293437332473585,0.6722982940304101
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,18,-1.1195456675926592,-2.559651867876691,0.32056053269137297
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,19,-1.0786354431178655,-2.4456131390912557,0.2883422528555244
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,20,-1.038685748912903,-2.33485383564909,0.257482337823284
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,21,-0.999696584977772,-2.227400118075386,0.2280069481198428
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,22,-0.961667951312472,-2.1232816767296736,0.19994577410472947
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,23,-0.9245998479170032,-2.0225318654890425,0.17333216965503595
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,24,-0.8884922747913659,-1.9251883249384076,0.14820377535567575
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,25,-0.8533452319355599,-1.8312933618041003,0.12460289793298074
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,26,-0.8191587193495852,-1.7408943482977366,0.10257690959856625
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,27,-0.7859327370334417,-1.6540440989322578,0.08217862486537442
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,28,-0.7536672849871294,-1.5708010533927914,0.06346648341853267
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,29,-0.7223623632106485,-1.491229279526923,0.04650455310562607
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,30,-0.6920179717039989,-1.4153981176972512,0.03136217428925336
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,31,-0.6626341104671805,-1.3433811020132704,0.01811288107890951
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,32,-0.6342107795001934,-1.2752543723345977,0.00683281333421081
