outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high,employment_clean
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,24,NA,NA,-18.069126604679912,-93.86833670476878,57.73008349540896,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,24,NA,NA,-16.073541428935098,-90.56507340279023,58.41799054492003,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,25,NA,NA,-16.692256271284343,-93.76266577520592,60.37815323263724,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,25,NA,NA,-21.437312805253057,-97.9552960149771,55.08067040447098,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,25,NA,NA,-19.10795427202011,-97.51352666575345,59.29761812171323,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,25,NA,NA,-17.112369096275295,-94.2154291344898,59.9906909419392,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,26,NA,NA,-17.73108393862454,-97.41179112989786,61.94962325264879,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,26,NA,NA,-22.47614047259325,-101.60290084294442,56.65061989775793,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,26,NA,NA,-20.146781939360302,-101.15961570040848,60.86605182168785,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,26,NA,NA,-18.15119676361549,-97.86636105229536,61.563967525064385,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,27,NA,NA,-18.769911605964733,-101.06154793763044,63.52172472570096,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,27,NA,NA,-23.514968139933444,-105.25123941561368,58.22130313574678,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,27,NA,NA,-21.1856096067005,-104.80651554395506,62.43529633055407,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,27,NA,NA,-19.190024430955685,-101.5178088896738,63.137760027762425,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,28,NA,NA,-19.80873927330492,-104.71188032877951,65.09440178216967,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,28,NA,NA,-24.55379580727363,-108.90024499453912,59.79265337999185,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,28,NA,NA,-22.224437274040685,-108.45415504154008,64.00528049345873,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,28,NA,NA,-20.22885209829587,-105.16972805717654,64.7120238605848,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,29,NA,NA,-20.847566940645105,-108.36273582799969,66.66760194670947,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,29,NA,NA,-25.592623474613816,-112.54985670757212,61.3646097583445,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,29,NA,NA,-23.26326494138087,-112.1024680808731,65.57593819811136,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,29,NA,NA,-21.267679765636057,-108.82207541452328,66.28671588325115,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,30,NA,NA,-21.88639460798529,-112.01406619526064,68.24127697929005,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,30,NA,NA,-26.631451141954003,-116.20001924000088,62.93711695609288,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,30,NA,NA,-24.302092608721058,-115.75139418741796,67.14720896997585,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,30,NA,NA,-22.306507432976243,-112.4748102723898,67.8617954064373,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,31,NA,NA,-22.925222275325492,-115.66584052385592,69.81539597320494,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,31,NA,NA,-27.670278809294203,-119.85069373114727,64.51013611255888,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,31,NA,NA,-25.340920276061254,-119.40089171677369,68.71905116465118,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,31,NA,NA,-23.345335100316444,-116.12791111308752,69.43724091245463,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,32,NA,NA,-23.96404994266569,-119.31801110918283,71.38991122385144,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,32,NA,NA,-28.709106476634403,-123.50182862984256,66.08361567657376,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,32,NA,NA,-26.379747943401455,-123.0509029343487,70.29140704754579,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,32,NA,NA,-24.38416276765664,-119.78133400908776,71.01300847377448,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,33,NA,NA,-25.002877610005875,-122.97055417354667,72.96479895353491,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,33,NA,NA,-29.74793414397459,-127.1533928252358,67.65752453728662,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,33,NA,NA,-27.41857561074164,-126.70139542830653,71.86424420682324,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,33,NA,NA,-25.422990434996827,-123.43506307465488,72.58908220466125,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,34,NA,NA,-26.04170527734606,-126.62343999819896,74.54002944350685,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,34,NA,NA,-30.786761811314776,-130.80535242978215,69.2318288071526,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,34,NA,NA,-28.457403278081827,-130.3523315308885,73.4375249747249,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,34,NA,NA,-26.461818102337013,-127.08907380199152,74.16543759731749,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,35,NA,NA,-27.08053294468625,-130.27663707385932,76.11557118448681,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,35,NA,NA,-31.82558947865496,-134.45767234726412,70.80649338995421,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,35,NA,NA,-29.496230945422017,-134.00367227169514,75.01121038085111,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,35,NA,NA,-27.5006457696772,-130.7433373316202,75.74204579226581,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,36,NA,NA,-28.119360612026448,-133.9301270632251,77.6914058391722,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,36,NA,NA,-32.86441714599516,-138.110331482408,72.38149719041768,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,36,NA,NA,-30.535058612762228,-137.65539588862424,76.58527866309977,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,36,NA,NA,-28.5394734370174,-134.39784123819035,77.31889436415554,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,37,NA,NA,-29.158188279366644,-137.5838866908557,79.26751013212242,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,37,NA,NA,-33.90324481333537,-141.7633010430597,73.95681141638894,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,37,NA,NA,-31.573886280102425,-141.30746409142338,78.15969153121854,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,37,NA,NA,-29.57830110435761,-138.0525669273671,78.8959647186519,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,38,NA,NA,-30.19701594670683,-141.2378995465752,80.84386765316154,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,38,NA,NA,-34.94207248067555,-145.41656242126302,75.53241745991193,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,38,NA,NA,-32.612713947442614,-144.95986488937703,79.7344369944918,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,38,NA,NA,-30.617128771697782,-141.70749874316004,80.47324119976446,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,39,NA,NA,-31.23584361404703,-144.89214529640188,82.42045806830782,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,39,NA,NA,-35.98090014801574,-149.07009282590883,77.10829252987736,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,39,NA,NA,-33.65154161478281,-148.6125686960261,81.3094854664605,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,39,NA,NA,-31.655956439037997,-145.3626224031084,82.0507095250324,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,40,NA,NA,-32.27467128138724,-148.5466092492328,83.99726668645832,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,40,NA,NA,-37.01972781535596,-152.72387520758372,78.68441957687179,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,40,NA,NA,-34.69036928212302,-152.2655570465805,82.88481848233448,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,40,NA,NA,-32.69478410637821,-149.0179241182418,83.6283559054854,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,41,NA,NA,-33.3134989487274,-152.20127837954004,85.57428048208526,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,41,NA,NA,-38.05855548269613,-156.37789450618985,80.2607835407976,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,41,NA,NA,-35.72919694946318,-155.91881248523487,84.46041858630852,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,41,NA,NA,-33.733611773718366,-152.67339404243148,85.20617049499477,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,42,NA,NA,-34.35232661606761,-155.8561403649727,87.1514871328375,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,42,NA,NA,-39.09738315003631,-160.03212798296886,81.83736168289624,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,42,NA,NA,-36.76802461680337,-159.57231282421714,86.03626359061037,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,42,NA,NA,-34.77243944105857,-156.32902294602846,86.78414406391133,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,43,NA,NA,-35.39115428340781,-159.51117597735265,88.72886741053702,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,43,NA,NA,-40.13621081737651,-163.68657105731904,83.41414942256601,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,43,NA,NA,-37.806852284143574,-163.22604967423956,87.6123451059524,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,43,NA,NA,-35.81126710839877,-159.98479241335326,88.36225819655573,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,44,NA,NA,-36.429981950747965,-163.1663771452082,90.30641324371229,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,44,NA,NA,-41.175038484716694,-167.34121115875257,84.99113418931917,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,44,NA,NA,-38.84567995148376,-166.88001025456018,89.18865035159266,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,44,NA,NA,-36.85009477573893,-163.64069573741196,89.94050618593411,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,45,NA,NA,-37.46880961808818,-166.82173994267092,91.88412070649454,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,45,NA,NA,-42.21386615205691,-170.9960280549652,86.56829575085138,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,45,NA,NA,-39.884507618823974,-170.53417162340048,90.76515638575252,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,45,NA,NA,-37.888922443079146,-167.29673351817337,91.51888863201508,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,46,NA,NA,-38.507637285428366,-170.47725472806368,93.46198015720697,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,46,NA,NA,-43.25269381939707,-174.65101021731755,88.14562257852343,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,46,NA,NA,-40.92333528616413,-174.1885208788966,92.34185030656836,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,46,NA,NA,-38.92775011041933,-170.95289781912467,93.097397598286,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,47,NA,NA,-39.54646495276856,-174.13290416188744,95.03997425635032,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,47,NA,NA,-44.29152148673726,-178.3061576558081,89.7231146823336,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,47,NA,NA,-41.962162953504325,-177.84305826021262,93.91873235320396,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,47,NA,NA,-39.966577777759525,-174.60917017053362,94.67601461501458,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,48,NA,NA,-40.585292620108774,-177.7886861716263,96.61810093140872,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,48,NA,NA,-45.330349154077474,-181.96145751523017,91.30075920707516,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,48,NA,NA,-43.00099062084454,-181.49776905940857,95.49578781771947,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,48,NA,NA,-41.00540544509974,-178.26555127891345,96.25474038871396,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,49,NA,NA,-41.624120287448925,-181.44458519679637,98.1963446218985,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,49,NA,NA,-46.36917682141765,-185.61690450423657,92.87855086140128,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,49,NA,NA,-44.03981828818472,-185.1526476684911,97.07301109212167,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,49,NA,NA,-42.04423311243989,-181.92202559664503,97.83355937176528,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,50,NA,NA,-42.662947954789146,-185.10061213444857,99.77471622487026,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,50,NA,NA,-47.40800448875785,-189.27247594947963,94.45646697196392,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,50,NA,NA,-45.07864595552491,-188.8076682727803,98.65037636173048,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,50,NA,NA,-43.08306077978011,-185.57860926847707,99.41248770891684,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,51,NA,NA,-43.701775622129325,-188.75674161348817,101.35319036922952,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,51,NA,NA,-48.446832156098054,-192.92818342048008,96.03451910828396,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,51,NA,NA,-46.11747362286512,-192.4628443724149,100.22789712668464,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,51,NA,NA,-44.12188844712029,-189.2352727401114,100.99149584587084,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,52,NA,NA,-44.740603289469526,-192.41298340471195,102.93177682577289,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,52,NA,NA,-49.485659823438226,-196.58400428372175,97.6126846368453,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,52,NA,NA,-47.15630129020529,-196.11814963744524,101.80554705703469,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,52,NA,NA,-45.16071611446049,-192.89203217249172,102.57059994357076,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,53,NA,NA,-45.77943095680975,-196.069321710679,104.51045979705953,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,53,NA,NA,-50.52448749077845,-200.23994148001225,99.19096649845534,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,53,NA,NA,-48.19512895754551,-199.77358829978576,103.38333038469474,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,53,NA,NA,-46.19954378180071,-196.54886877018217,104.14978120658073,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,54,NA,NA,-46.81825862414989,-199.7257532770497,106.08923602874992,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,54,NA,NA,-51.56331515811859,-203.89599000942175,100.76935969318458,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,54,NA,NA,-49.23395662488566,-203.42915394176765,104.96124069199637,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,54,NA,NA,-47.23837144914086,-200.20578153883488,105.72903864055314,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,55,NA,NA,-47.85708629149008,-203.38226971059993,107.66809712761976,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,55,NA,NA,-52.602142825458806,-207.55214454637488,102.34785889545728,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,55,NA,NA,-50.27278429222587,-207.08484116851017,106.5392725840584,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,55,NA,NA,-48.27719911648104,-203.86276161183577,107.3083633788737,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,56,NA,NA,-48.895913958830306,-207.0388825224422,109.2470546047816,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,56,NA,NA,-53.640970492799006,-211.2083873467733,103.92644636117528,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,56,NA,NA,-51.31161195956607,-210.74062944855237,108.1174055294202,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,56,NA,NA,-49.31602678382127,-207.51982530611764,108.88777173847508,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,57,NA,NA,-49.93474162617047,-210.69556533798092,110.82608208563995,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,57,NA,NA,-54.6797981601392,-214.8647345271908,105.50513820691242,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,57,NA,NA,-52.350439626906265,-214.39653715471425,109.69565790090168,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,57,NA,NA,-50.35485445116144,-211.1769416762226,110.46723277389977,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,58,NA,NA,-50.97356929351067,-214.35233498772612,112.40519640070475,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,58,NA,NA,-55.71862582747937,-218.52115718948957,107.08390553453084,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,58,NA,NA,-53.38926729424644,-218.05253189733435,111.27399730884146,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,58,NA,NA,-51.39368211850164,-214.83413357938463,112.04676934238137,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,59,NA,NA,-52.01239696085087,-218.00917200381667,113.98437808211492,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,59,NA,NA,-56.75745349481957,-222.1776722394627,108.6627652498236,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,59,NA,NA,-54.42809496158664,-221.7086321553283,112.852442232155,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,59,NA,NA,-52.43250978584184,-218.49137820680895,113.62635863512531,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,60,NA,NA,-53.05122462819108,-221.6660813888331,115.56363213245098,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,60,NA,NA,-57.79628116215978,-225.83426701573123,110.24170469141168,Student
