outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high,SE,df
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,06,NA,NA,NA,24.5462492258714,17.6699842084878,31.422514243255,3.46361532488397,94.8724716767201
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,07,NA,NA,NA,19.3123003307205,13.6430793587914,24.9815213026495,2.85440151599273,91.8380800891367
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,08,NA,NA,NA,23.1894896710928,15.0337885361574,31.3451908060281,2.74254487870516,3.4166547792558
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,09,NA,NA,NA,25.7678826313832,20.6991668712346,30.8365983915318,2.55314170505844,94.871386584771
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,10,NA,NA,NA,20.8868768919249,15.5981009999414,26.1756527839084,2.60405255162718,34.5850706999526
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,11,NA,NA,NA,25.0102159762805,20.851975033698402,29.1684569188627,2.09419569768612,93.7125333583167
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,12,NA,NA,NA,23.1233181049936,17.6316545860541,28.614981623933,2.76596440635812,94.294560704598
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,01,NA,NA,NA,25.225855655366,17.5584357344196,32.8932755763125,3.86170453374418,94.079959259072
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,02,NA,NA,NA,27.3417376035518,22.3031994908837,32.3802757162199,2.53674589437666,91.5339615744375
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,03,NA,NA,NA,24.0139808495707,18.9021483778372,29.1258133213043,2.57444770162599,93.7100351376459
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,04,NA,NA,NA,26.7526308965268,21.1290203788068,32.3762414142468,2.83214148375601,93.5823309335087
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,05,NA,NA,NA,24.2568216233339,16.9314389216486,31.5822043250193,3.68515672219023,86.3855372476302
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,06,NA,NA,NA,25.7477423471167,18.5156965578892,32.9797881363441,3.64282361872847,94.8712952154555
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,07,NA,NA,NA,20.5137934519657,14.4757302210925,26.551856682839,3.04034478561966,92.3719492357531
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,08,NA,NA,NA,24.390982792338,17.7663818140314,31.0155837706447,2.90891472550492,8.62250287279829
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,09,NA,NA,NA,26.9693757526285,21.3270695999755,32.6116819052814,2.84208071855658,94.9184118545827
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,10,NA,NA,NA,22.0883700131702,16.5441082941432,27.6326317321971,2.72549056174213,33.1243240650945
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,11,NA,NA,NA,26.2117090975258,21.5887762506909,30.8346419443608,2.32815401965069,93.4904765607402
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,12,NA,NA,NA,24.3248112262388,18.2099844307365,30.4396380217412,3.07978876527022,94.1961399065897
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,01,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,02,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,03,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,04,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,05,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,06,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,07,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,08,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,09,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Working,Weekday,NA,NA,NA,NA,NA,25.1025998358584,20.2532839648438,29.951915706873,2.44258837785542,94.7502832994475
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Student,Weekday,NA,NA,NA,NA,NA,22.9408798561985,17.4584821004502,28.4232776119468,2.76147794170585,94.770951965491
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Retired,Weekday,NA,NA,NA,NA,NA,24.6497208039839,19.6804987253719,29.6189428825959,2.50271369153826,93.963194395678
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Not Working,Weekday,NA,NA,NA,NA,NA,23.8500295117502,21.0619611816852,26.6380978418152,1.40373169297494,91.6643589742255
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Working,Weekend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Student,Weekend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Retired,Weekend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_x_weekend,Not Working,Weekend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_main,Working,NA,NA,NA,NA,NA,NA,24.8926897362298,21.6232042944763,28.1621751779833,1.64676263941892,94.4439949812355
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_main,Student,NA,NA,NA,NA,NA,NA,25.9226282091122,21.9086552079784,29.936601210246,2.02185166770914,94.8352336070054
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_main,Retired,NA,NA,NA,NA,NA,NA,24.4750559984043,20.5634554712875,28.3866565255212,1.97005281541009,93.9733156954608
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_employment_main,Not Working,NA,NA,NA,NA,NA,NA,25.4121345714985,23.4416927952252,27.3825763477718,0.992337277878454,93.5163763090882
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_weekend_main,NA,Weekday,NA,NA,NA,NA,NA,24.1098257755488,21.5356559136699,26.6839956374276,1.29627794152651,92.9485627374424
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_weekend_main,NA,Weekend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_sex_main,NA,NA,Female,NA,NA,NA,NA,27.3447514800616,22.8510342983453,31.8384686617779,2.22123141783931,38.7699411341208
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_sex_main,NA,NA,I prefer not to answer,NA,NA,NA,NA,24.4104540655737,21.1307937707746,27.6901143603728,1.65190429895382,94.5181975104105
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_sex_main,NA,NA,Intersex,NA,NA,NA,NA,26.0063247107507,22.5078350710339,29.5048143504674,1.76197749951944,93.9134973823451
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_sex_main,NA,NA,Male,NA,NA,NA,NA,26.7316597907257,23.5102579975806,29.9530615838708,1.61927741916387,81.7572987898486
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_sex_main,NA,NA,No matching concept,NA,NA,NA,NA,24.7162502748017,21.3788921772297,28.0536083723736,1.68055916370392,92.7876403092052
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_sex_main,NA,NA,PMI: Skip,NA,NA,NA,NA,22.7682537977518,18.4454036245422,27.0911039709614,2.17722179987946,94.1248423697513
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_sex_main,NA,NA,Sex At Birth: Sex At Birth None Of These,NA,NA,NA,NA,22.471306111272,18.3139120231851,26.6287001993588,2.09378011975817,93.7499205621408
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,01,NA,NA,NA,25.3725610405425,20.3727395926541,30.3723824884309,2.5182699830309,94.3802823294393
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,02,NA,NA,NA,26.516487684281,22.7085344188396,30.3244409497224,1.91811630070836,94.9788159075378
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,03,NA,NA,NA,26.3703452424523,22.4424478063753,30.2982426785293,1.97727402116284,90.5116834029481
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,04,NA,NA,NA,25.1176076044632,20.6561487873568,29.5790664215697,2.24687888483755,93.6327680747444
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,05,NA,NA,NA,27.3694977335433,21.6688735690053,33.0701218980814,2.87147072321999,94.9560522975717
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,06,NA,NA,NA,20.4537827110962,14.6756817486095,26.2318836735828,2.91013410065242,94.0480840410957
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,07,NA,NA,NA,25.3952057219254,20.7448627625068,30.045548681344,2.34234135717735,94.6725931607475
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,08,NA,NA,NA,21.8563435222927,16.5998441283001,27.1128429162854,2.56286788876154,27.2292878169184
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,09,NA,NA,NA,25.5687887296241,21.2558902704077,29.8816871888405,2.17237138822535,94.6664827363638
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,10,NA,NA,NA,24.836941881719,20.3673643692046,29.3065193942335,2.24265272189395,73.0222236263064
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,11,NA,NA,NA,27.3169873389483,23.7819989529761,30.8519757249205,1.78031749937275,93.7431777521078
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_main,NA,NA,NA,12,NA,NA,NA,23.0788190776423,18.4310924848081,27.7265456704766,2.34072442345072,93.7472216486856
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,01,NA,NA,NA,24.2043358611504,18.8575152750105,29.5511564472903,2.6930204500043,94.3174942197355
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,02,NA,NA,NA,25.3482625048889,21.1948309702299,29.5016940395478,2.09200425238669,94.5095653841711
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,03,NA,NA,NA,25.2021200630602,20.9144667814544,29.4897733446659,2.15749919690266,87.8867662345726
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,04,NA,NA,NA,23.9493824250711,19.1900411292304,28.7087237209118,2.39687608678347,93.5662446922397
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,05,NA,NA,NA,26.2012725541512,20.2458912330493,32.1566538752531,2.99977084700327,94.8971660332666
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,06,NA,NA,NA,19.2855575317041,13.2185742713364,25.3525407920717,3.0555477614446,93.8557630405836
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,07,NA,NA,NA,24.2269805425333,19.285858213955,29.1681028711115,2.4886857262875,94.3243669660389
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,08,NA,NA,NA,20.6881183429006,15.2807391670425,26.0954975187587,2.67877644060261,41.6388539148002
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,09,NA,NA,NA,24.400563550232,19.60637519123,29.1947519092339,2.41452434375032,93.8593290118348
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,10,NA,NA,NA,23.6687167023269,18.8068916322674,28.5305417723864,2.43921969836398,72.5859489020826
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,11,NA,NA,NA,26.1487621595562,22.2296873431316,30.0678369759808,1.97368213487777,93.4828041053259
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekday,NA,12,NA,NA,NA,21.9105938982502,16.7230465579882,27.0981412385122,2.61245837653288,93.3786772925323
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,01,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,02,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,03,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,04,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,05,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,06,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,07,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,08,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,09,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,emm_month_x_weekend,NA,Weekend,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
